category,brand,product_rating,customer_reviews_count,rating_rank,review_count_rank,combined_rank
Gourmet & World Food,Orileys,2.5500000000000003,429,527.0,148.0,675.0
Gourmet & World Food,MAGGI ,4.2,23,155.0,521.0,676.0
Gourmet & World Food,Gullon,4.1,84,261.5,415.5,677.0
Gourmet & World Food,Mission,4.1,84,261.5,415.5,677.0
Gourmet & World Food,PureFoods,3.0214285714285714,346,499.0,179.0,678.0
Gourmet & World Food,Hoegaarden 0.0,4.2,21,155.0,524.0,679.0
Gourmet & World Food,Colourmist,3.7,257,442.5,238.0,680.5
Gourmet & World Food,Roasty Tasty,3.5714285714285716,273,453.0,227.5,680.5
Gourmet & World Food,Nourish Organics,3.5,276,459.5,225.0,684.5
Gourmet & World Food,Appitas,3.2714285714285714,320,487.0,198.5,685.5
Gourmet & World Food,Eco Pack,4.1,76,261.5,426.0,687.5
Gourmet & World Food,Golden Prize,4.2,15,155.0,532.5,687.5
Gourmet & World Food,Mamy,4.0,160,374.5,313.0,687.5
Gourmet & World Food,Yoga Pulp,4.1,76,261.5,426.0,687.5
Gourmet & World Food,Toonpops,3.25,318,489.0,201.0,690.0
Gourmet & World Food,Sunsweet,4.1,75,261.5,429.0,690.5
Gourmet & World Food,Hup Seng,3.31,298,479.5,212.0,691.5
Gourmet & World Food,Duncan Hines,4.0,154,374.5,319.0,693.5
Gourmet & World Food,Kapiva Ayurveda,3.9250000000000003,185,400.0,294.5,694.5
Gourmet & World Food,Ah!rogya Bar,3.9,192,411.5,285.5,697.0
Gourmet & World Food,Dorset,4.1,73,261.5,435.5,697.0
Gourmet & World Food,Country Bean,4.1,72,261.5,437.0,698.5
Gourmet & World Food,On The Run,2.85,340,519.0,182.0,701.0
Gourmet & World Food,Cambridge Tea Party,3.9,187,411.5,292.0,703.5
Gourmet & World Food,Zoik,4.1,69,261.5,442.0,703.5
Gourmet & World Food,marshmallow,4.1,69,261.5,442.0,703.5
Gourmet & World Food,Spigadro,4.1,68,261.5,444.5,706.0
Gourmet & World Food,Skittles,3.483333333333333,244,465.0,244.0,709.0
Gourmet & World Food,HELL,4.1,66,261.5,448.5,710.0
Gourmet & World Food,Ontherun,4.1,66,261.5,448.5,710.0
Gourmet & World Food,Dutch Delights,4.1,65,261.5,451.5,713.0
Gourmet & World Food,Chizzpa,4.0,134,374.5,340.0,714.5
Gourmet & World Food,Anveshan,4.1,61,261.5,457.0,718.5
Gourmet & World Food,BLUFF,4.1,61,261.5,457.0,718.5
Gourmet & World Food,Saffola FITTIFY Gourmet,2.4285714285714284,337,532.0,186.5,718.5
Gourmet & World Food,Fresh Ground,3.5,225,459.5,260.5,720.0
Gourmet & World Food,Blue Tea,4.1,60,261.5,459.0,720.5
Gourmet & World Food,Cantina Mexicana,2.7142857142857144,320,523.0,198.5,721.5
Gourmet & World Food,Saffola,4.050000000000001,101,347.5,374.0,721.5
Gourmet & World Food,Bellie,4.0,127,374.5,348.0,722.5
Gourmet & World Food,Frubites,4.1,59,261.5,462.0,723.5
Gourmet & World Food,Walden Farms,4.1,59,261.5,462.0,723.5
Gourmet & World Food,Weetabix,4.1,58,261.5,465.5,727.0
Gourmet & World Food,Jivika Naturals,4.0,118,374.5,355.5,730.0
Gourmet & World Food,Delaviuda,4.1,55,261.5,469.0,730.5
Gourmet & World Food,Wow Confetti,3.0,280,508.5,223.0,731.5
Gourmet & World Food,Gogi,4.1,52,261.5,474.5,736.0
Gourmet & World Food,Japanese Choice,3.25,241,489.0,248.5,737.5
Gourmet & World Food,Spigadoro,4.1,50,261.5,477.0,738.5
Gourmet & World Food,Zevic Premium,3.9333333333333336,133,398.0,341.0,739.0
Gourmet & World Food,Fine Decor,4.1,49,261.5,479.0,740.5
Gourmet & World Food,Flahavan'S,4.1,49,261.5,479.0,740.5
Gourmet & World Food,Murginns,3.9000000000000004,139,407.0,334.5,741.5
Gourmet & World Food,Sprig Tea,3.45,211,467.0,275.0,742.0
Gourmet & World Food,ARMR,4.1,47,261.5,484.0,745.5
Gourmet & World Food,The Health Factory,3.6666666666666665,180,447.0,299.5,746.5
Gourmet & World Food,Dae Chun Gim,3.5,190,459.5,288.0,747.5
Gourmet & World Food,Dolpin,4.1,46,261.5,486.5,748.0
Gourmet & World Food,Again,3.5,188,459.5,289.5,749.0
Gourmet & World Food,Purple Hippie,1.5333333333333332,301,540.0,210.0,750.0
Gourmet & World Food,Delishh,2.95,264,517.0,234.0,751.0
Gourmet & World Food,Bogutti,2.425,283,533.0,220.5,753.5
Gourmet & World Food,Ambriona,3.9,128,411.5,346.5,758.0
Gourmet & World Food,FIESTA,4.1,40,261.5,497.0,758.5
Gourmet & World Food,Hii,4.1,40,261.5,497.0,758.5
Gourmet & World Food,Quencha,4.1,40,261.5,497.0,758.5
Gourmet & World Food,Swabhiman33,4.1,40,261.5,497.0,758.5
Gourmet & World Food,Oleiva Gold,3.31,205,479.5,281.0,760.5
Gourmet & World Food,Brunella,4.0,94,374.5,387.0,761.5
Gourmet & World Food,John's,4.1,35,261.5,504.0,765.5
Gourmet & World Food,Perrier,4.1,35,261.5,504.0,765.5
Gourmet & World Food,Picnic,3.375,187,476.0,292.0,768.0
Gourmet & World Food,Nummy,4.1,33,261.5,508.0,769.5
Gourmet & World Food,Nelson Honey,4.1,29,261.5,513.0,774.5
Gourmet & World Food,Care,2.7600000000000002,234,522.0,253.0,775.0
Gourmet & World Food,Kettle Studio,3.5,156,459.5,316.5,776.0
Gourmet & World Food,Opera,3.533333333333333,153,455.0,321.0,776.0
Gourmet & World Food,Bechef,3.216666666666667,191,493.0,287.0,780.0
Gourmet & World Food,Isvaari,3.35,177,477.0,303.0,780.0
Gourmet & World Food,Meiji ,4.05,75,351.0,429.0,780.0
Gourmet & World Food,V8,4.1,25,261.5,519.0,780.5
Gourmet & World Food,Choc Coin,3.8333333333333335,115,422.5,359.0,781.5
Gourmet & World Food,Foodecor,2.5,235,529.5,252.0,781.5
Gourmet & World Food,Al' Fez,4.1,23,261.5,521.0,782.5
Gourmet & World Food,Capilano,3.95,93,394.0,391.5,785.5
Gourmet & World Food,Terra,3.5,148,459.5,327.0,786.5
Gourmet & World Food,Dr. Schar,4.0,85,374.5,412.5,787.0
Gourmet & World Food,Matilde Vicenzi,2.5,230,529.5,257.5,787.0
Gourmet & World Food,Carl Jung,3.8,114,429.0,360.0,789.0
Gourmet & World Food,Alpen,4.1,19,261.5,528.0,789.5
Gourmet & World Food,Marshmelts,3.3,168,484.0,306.0,790.0
Gourmet & World Food,Alaska,4.1,15,261.5,532.5,794.0
Gourmet & World Food,Grami Superfoods,4.0,80,374.5,419.5,794.0
Gourmet & World Food,Kolln,4.1,14,261.5,534.5,796.0
Gourmet & World Food,Bragg,4.05,67,351.0,446.0,797.0
Gourmet & World Food,Healthsootra,4.1,9,261.5,539.0,800.5
Gourmet & World Food,Health Sutra,3.75,108,435.0,366.5,801.5
Gourmet & World Food,The Butternut Co.,4.1,7,261.5,540.0,801.5
Gourmet & World Food,Naturesmith,4.1,6,261.5,541.5,803.0
Gourmet & World Food,MOJO THINS,3.0,181,508.5,298.0,806.5
Gourmet & World Food,Hatti Kaapi,3.6,116,449.5,358.0,807.5
Gourmet & World Food,Van Pur,4.1,0,261.5,546.0,807.5
Gourmet & World Food,Octavius,3.0,174,508.5,304.0,812.5
Gourmet & World Food,Naturals,3.0,171,508.5,305.0,813.5
Gourmet & World Food,Cocoland,4.050000000000001,55,347.5,469.0,816.5
Gourmet & World Food,Jiva Ayurveda,2.8666666666666667,179,518.0,301.5,819.5
Gourmet & World Food,Max Health ,3.7,100,442.5,377.0,819.5
Gourmet & World Food,BIKA,3.4000000000000004,120,471.0,352.5,823.5
Gourmet & World Food,Parle,3.6999999999999997,99,445.0,380.5,825.5
Gourmet & World Food,Lune De Miel ,4.0,64,374.5,453.0,827.5
Gourmet & World Food,Vochelle,3.9,83,411.5,417.5,829.0
Gourmet & World Food,RYCA,3.0,153,508.5,321.0,829.5
Gourmet & World Food,Bakerswhip,2.566666666666667,167,526.0,307.5,833.5
Gourmet & World Food,Rampura,3.233333333333333,132,492.0,342.5,834.5
Gourmet & World Food,BHealthy,3.0,147,508.5,328.5,837.0
Gourmet & World Food,Hintz,3.0,147,508.5,328.5,837.0
Gourmet & World Food,Aaha Oho,3.4,109,473.5,364.5,838.0
Gourmet & World Food,Corniche,3.3000000000000003,117,481.0,357.0,838.0
Gourmet & World Food,Amrutanjan Fruitnik,3.8,86,429.0,410.0,839.0
Gourmet & World Food,Sri Sri Tattva,4.0,57,374.5,467.0,841.5
Gourmet & World Food,Lotus,3.9,68,411.5,444.5,856.0
Gourmet & World Food,Chocoville,4.0,47,374.5,484.0,858.5
Gourmet & World Food,Madilu,3.9,66,411.5,448.5,860.0
Gourmet & World Food,Mothers Maid,3.4,94,473.5,387.0,860.5
Gourmet & World Food,SARI GANDUM,4.0,45,374.5,488.5,863.0
Gourmet & World Food,Lotte,3.6,77,449.5,424.0,873.5
Gourmet & World Food,Lee Kum Kee,2.5,111,529.5,361.0,890.5
Gourmet & World Food,Langnese,2.1999999999999997,119,537.0,354.0,891.0
Gourmet & World Food,ZOROY,1.0,121,543.5,351.0,894.5
Gourmet & World Food,Hunter's Gourmet,3.0,94,508.5,387.0,895.5
Gourmet & World Food,Baron De Bercy,3.8,54,429.0,471.5,900.5
Gourmet & World Food,Ambrosia Delicatessen,3.3,83,484.0,417.5,901.5
Gourmet & World Food,bb Royal,4.0,19,374.5,528.0,902.5
Gourmet & World Food,Bachun ,4.0,16,374.5,531.0,905.5
Gourmet & World Food,Zazzy,3.6,61,449.5,457.0,906.5
Gourmet & World Food,Royal Dansk,2.3,104,535.0,373.0,908.0
Gourmet & World Food,Loreto,3.0,89,508.5,401.5,910.0
Gourmet & World Food,Jacker ,3.25,69,489.0,442.0,931.0
Gourmet & World Food,Christopher Cocoa,3.8,35,429.0,504.0,933.0
Gourmet & World Food,Tofu,3.9,21,411.5,524.0,935.5
Gourmet & World Food,GoYNG,1.0,91,543.5,395.0,938.5
Gourmet & World Food,Briyas,3.8,31,429.0,511.0,940.0
Gourmet & World Food,General Mills,1.0,89,543.5,401.5,945.0
Gourmet & World Food,DaVinci Gourmet,3.8,23,429.0,521.0,950.0
Gourmet & World Food,Go Desi,3.4,48,473.5,481.5,955.0
Gourmet & World Food,Soulfull,2.7,71,524.5,438.0,962.5
Gourmet & World Food,Maple Joe,3.8,13,429.0,536.5,965.5
Gourmet & World Food,Haribo,3.3,47,484.0,484.0,968.0
Gourmet & World Food,Blue Diamond,3.2,52,494.0,474.5,968.5
Gourmet & World Food,Sakura,1.0,74,543.5,432.5,976.0
Gourmet & World Food,137 Degree,3.5,27,459.5,517.0,976.5
Gourmet & World Food,The Healthy Cravings Co.,3.7,3,442.5,544.0,986.5
Gourmet & World Food,Diamond,1.0,66,543.5,448.5,992.0
Gourmet & World Food,ADIRA,3.0,46,508.5,486.5,995.0
Gourmet & World Food,Ice Berg,3.3,29,484.0,513.0,997.0
Gourmet & World Food,Cpp,2.8,49,520.0,479.0,999.0
Gourmet & World Food,Dhampur Green,3.0,43,508.5,491.0,999.5
Gourmet & World Food,Taj Mahal,2.0,59,538.5,462.0,1000.5
Gourmet & World Food,Alfa,3.3,27,484.0,517.0,1001.0
Gourmet & World Food,Blv Fine Blend,3.0,42,508.5,493.0,1001.5
Gourmet & World Food,Elephant ,3.4,19,473.5,528.0,1001.5
Gourmet & World Food,Fantastic,3.0,41,508.5,494.0,1002.5
Gourmet & World Food,Arcor,2.3,38,535.0,500.0,1035.0
Gourmet & World Food,The Bridge Bio,2.3,33,535.0,508.0,1043.0
Gourmet & World Food,Bakersveggie,3.0,1,508.5,545.0,1053.5
Gourmet & World Food,Chicnutrix,2.5,20,529.5,526.0,1055.5
Gourmet & World Food,Double Pagoda,2.7,11,524.5,538.0,1062.5
Gourmet & World Food,Spc,1.0,18,543.5,530.0,1073.5
"Kitchen, Garden & Pets",Ocean,4.7368421052631575,1925,11.0,23.0,34.0
"Kitchen, Garden & Pets",Laopala Diva,4.7105263157894735,1719,12.0,29.0,41.0
"Kitchen, Garden & Pets",DP,4.219117647058824,6299,50.0,2.0,52.0
"Kitchen, Garden & Pets",BB Home,4.194648829431438,15343,54.0,1.0,55.0
"Kitchen, Garden & Pets",Pedigree,4.309090909090909,2305,40.0,17.0,57.0
"Kitchen, Garden & Pets",Corelle,4.473076923076923,1431,24.0,35.0,59.0
"Kitchen, Garden & Pets",Whiskas,4.416216216216216,1728,32.0,28.0,60.0
"Kitchen, Garden & Pets",Glenand,4.448484848484849,1559,30.0,33.0,63.0
"Kitchen, Garden & Pets",Rslee,5.0,893,4.0,60.0,64.0
"Kitchen, Garden & Pets",Captain Zack,4.4523809523809526,1157,27.0,45.0,72.0
"Kitchen, Garden & Pets",Hi-Luxe,4.620588235294117,895,16.0,59.0,75.0
"Kitchen, Garden & Pets",Treo,4.0321428571428575,2957,63.0,12.0,75.0
"Kitchen, Garden & Pets",Hot Muggs,4.458333333333333,1044,26.0,51.0,77.0
"Kitchen, Garden & Pets",Krosno - Europe,4.607142857142857,738,17.0,68.0,85.0
"Kitchen, Garden & Pets",Ratan,4.121739130434783,1186,55.0,44.0,99.0
"Kitchen, Garden & Pets",Saaj,4.013333333333334,1343,65.0,37.0,102.0
"Kitchen, Garden & Pets",Hawkins Futura,4.286666666666666,849,45.0,62.0,107.0
"Kitchen, Garden & Pets",Roxx,4.4,602,35.0,79.0,114.0
"Kitchen, Garden & Pets",Cello,3.913592233009709,4885,118.0,4.0,122.0
"Kitchen, Garden & Pets",Pyrex,4.6499999999999995,332,14.0,111.0,125.0
"Kitchen, Garden & Pets",Nayasa,3.9892857142857143,1732,107.0,27.0,134.0
"Kitchen, Garden & Pets",Flair,3.9378378378378374,1990,116.0,20.0,136.0
"Kitchen, Garden & Pets",SHEBA,4.377777777777777,419,39.0,97.0,136.0
"Kitchen, Garden & Pets",Tallboy,4.008333333333333,676,66.0,71.0,137.0
"Kitchen, Garden & Pets",Pasabahce,3.8499999999999996,3238,130.0,10.0,140.0
"Kitchen, Garden & Pets",FNS,5.0,198,4.0,143.0,147.0
"Kitchen, Garden & Pets",Mastercook,3.805172413793103,2901,135.0,14.0,149.0
"Kitchen, Garden & Pets",Iveo ,3.7542372881355934,5561,147.0,3.0,150.0
"Kitchen, Garden & Pets",Milton,3.9066666666666667,1615,120.0,31.0,151.0
"Kitchen, Garden & Pets",Drools,3.859459459459459,1923,128.0,24.0,152.0
"Kitchen, Garden & Pets",Hawkins,3.8595238095238096,1763,127.0,26.0,153.0
"Kitchen, Garden & Pets",Yera,3.7880000000000003,2574,138.0,15.0,153.0
"Kitchen, Garden & Pets",Tedemei,3.827777777777778,1963,132.0,22.0,154.0
"Kitchen, Garden & Pets",Fackelmann,3.782222222222222,2357,140.0,16.0,156.0
"Kitchen, Garden & Pets",Himalaya Pet Care,4.1,410,57.0,99.5,156.5
"Kitchen, Garden & Pets",Nouvetta,4.625,203,15.0,142.0,157.0
"Kitchen, Garden & Pets",Claycraft,3.7010752688172044,4531,156.0,5.0,161.0
"Kitchen, Garden & Pets",Homio,4.3,293,42.5,119.0,161.5
"Kitchen, Garden & Pets",Parachase,5.0,155,4.0,158.5,162.5
"Kitchen, Garden & Pets",Elephant ,3.9,1292,121.5,42.0,163.5
"Kitchen, Garden & Pets",Saura,3.7552631578947366,2264,146.0,18.0,164.0
"Kitchen, Garden & Pets",Steelo,3.8607142857142853,1328,126.0,38.0,164.0
"Kitchen, Garden & Pets",Eveready,3.8894736842105266,1299,124.0,40.5,164.5
"Kitchen, Garden & Pets",bb Combo,4.05,351,59.5,105.0,164.5
"Kitchen, Garden & Pets",Chappi,4.466666666666667,205,25.0,140.0,165.0
"Kitchen, Garden & Pets",Philips,3.9549999999999996,981,109.0,56.0,165.0
"Kitchen, Garden & Pets",Anjali,3.6987951807228914,4005,160.0,6.0,166.0
"Kitchen, Garden & Pets",Borosil,3.9214285714285713,1050,117.0,50.0,167.0
"Kitchen, Garden & Pets",Purepet,3.9523809523809526,932,110.0,58.0,168.0
"Kitchen, Garden & Pets",Maxi Persian,5.0,122,4.0,170.5,174.5
"Kitchen, Garden & Pets",Glass Ideas ,4.1,303,57.0,118.0,175.0
"Kitchen, Garden & Pets",Pinnacle,4.5,160,20.5,156.0,176.5
"Kitchen, Garden & Pets",Asian,3.559036144578313,3760,170.0,7.0,177.0
"Kitchen, Garden & Pets",Kitchen Essentials,3.7821428571428575,1356,141.0,36.0,177.0
"Kitchen, Garden & Pets",HAZEL,3.570588235294118,3511,169.0,9.0,178.0
"Kitchen, Garden & Pets",Temptations,4.4,193,35.0,144.0,179.0
"Kitchen, Garden & Pets",Yongsheng,4.5,155,20.5,158.5,179.0
"Kitchen, Garden & Pets",Craftel,4.279999999999999,230,46.0,134.0,180.0
"Kitchen, Garden & Pets",Yujing,4.3,208,42.5,137.5,180.0
"Kitchen, Garden & Pets",Princeware,3.6880434782608695,2175,162.0,19.0,181.0
"Kitchen, Garden & Pets",Soogo,4.4399999999999995,177,31.0,150.0,181.0
"Kitchen, Garden & Pets",Pearlpet,4.04,284,61.0,122.0,183.0
"Kitchen, Garden & Pets",Cook4U,4.7,118,13.0,172.0,185.0
"Kitchen, Garden & Pets",Shri & Sam,4.75,103,9.5,176.5,186.0
"Kitchen, Garden & Pets",Chip Chops,4.5,139,20.5,166.0,186.5
"Kitchen, Garden & Pets",KM,4.45,152,28.5,160.0,188.5
"Kitchen, Garden & Pets",LaOpala,3.4735294117647055,3546,182.0,8.0,190.0
"Kitchen, Garden & Pets",Bergner,5.0,94,4.0,186.5,190.5
"Kitchen, Garden & Pets",Steel Lock,3.7304347826086954,1299,150.0,40.5,190.5
"Kitchen, Garden & Pets",Daily Dump,4.05,233,59.5,131.5,191.0
"Kitchen, Garden & Pets",IAMS,4.3999999999999995,169,38.0,153.5,191.5
"Kitchen, Garden & Pets",Kvg,3.71,1326,154.0,39.0,193.0
"Kitchen, Garden & Pets",Ritu,3.5378048780487807,1980,172.0,21.0,193.0
"Kitchen, Garden & Pets",BTN Sports,4.0,343,86.5,107.0,193.5
"Kitchen, Garden & Pets",Dogsee Crunch,4.25,186,47.5,146.0,193.5
"Kitchen, Garden & Pets",KINGSTA,4.5,114,20.5,173.0,193.5
"Kitchen, Garden & Pets",JOYO,3.728,1216,151.0,43.0,194.0
"Kitchen, Garden & Pets",Wipro,3.96,545,108.0,86.0,194.0
"Kitchen, Garden & Pets",Casasunco,4.25,182,47.5,148.0,195.5
"Kitchen, Garden & Pets",Energizer,3.942857142857143,585,115.0,81.0,196.0
"Kitchen, Garden & Pets",Tefal,4.75,94,9.5,186.5,196.0
"Kitchen, Garden & Pets",Yoo Yee,4.8,93,8.0,189.0,197.0
"Kitchen, Garden & Pets",Polyset,3.642857142857143,1569,166.0,32.0,198.0
"Kitchen, Garden & Pets",Vinod,3.893333333333333,652,123.0,76.0,199.0
"Kitchen, Garden & Pets",Pet king,4.0,318,86.5,113.0,199.5
"Kitchen, Garden & Pets",Prestige,3.452238805970149,3028,189.0,11.0,200.0
"Kitchen, Garden & Pets",Joyo Steel,3.552941176470588,1690,171.0,30.0,201.0
"Kitchen, Garden & Pets",Panasonic,3.9444444444444446,541,114.0,87.0,201.0
"Kitchen, Garden & Pets",Animology,4.0,311,86.5,115.0,201.5
"Kitchen, Garden & Pets",Lyra,3.8000000000000003,760,136.5,66.0,202.5
"Kitchen, Garden & Pets",Hm International,3.4347826086956523,2917,190.0,13.0,203.0
"Kitchen, Garden & Pets",Seven seas,3.8454545454545452,670,131.0,72.0,203.0
"Kitchen, Garden & Pets",JCPL,4.2,176,52.0,151.5,203.5
"Kitchen, Garden & Pets",Namhya,5.0,77,4.0,199.5,203.5
"Kitchen, Garden & Pets",Fng,4.3,147,42.5,162.0,204.5
"Kitchen, Garden & Pets",Xishifeng,4.45,99,28.5,178.5,207.0
"Kitchen, Garden & Pets",Ferplast,4.0,288,86.5,121.0,207.5
"Kitchen, Garden & Pets",Nakoda,3.9499999999999997,451,113.0,96.0,209.0
"Kitchen, Garden & Pets",HONGLI,4.5,93,20.5,189.0,209.5
"Kitchen, Garden & Pets",Signoraware,3.8000000000000003,662,136.5,73.0,209.5
"Kitchen, Garden & Pets",Wiggles.in,4.0,262,86.5,124.0,210.5
"Kitchen, Garden & Pets",Wood & Kemp,5.0,56,4.0,209.0,213.0
"Kitchen, Garden & Pets",Jagdamba,4.4,99,35.0,178.5,213.5
"Kitchen, Garden & Pets",Jerhigh,4.0,245,86.5,128.0,214.5
"Kitchen, Garden & Pets",Laplast,3.484848484848485,1484,181.0,34.0,215.0
"Kitchen, Garden & Pets",Vinayak,3.59,1124,168.0,47.0,215.0
"Kitchen, Garden & Pets",Kennel kitchen ,3.9,465,121.5,94.0,215.5
"Kitchen, Garden & Pets",BP Bharat,3.707142857142857,871,155.0,61.0,216.0
"Kitchen, Garden & Pets",Neelam,3.4212121212121214,1798,191.0,25.0,216.0
"Kitchen, Garden & Pets",Duracell,4.025,169,64.0,153.5,217.5
"Kitchen, Garden & Pets",Natures Plus,3.9071428571428575,394,119.0,102.0,221.0
"Kitchen, Garden & Pets",Wahl,3.65,939,164.0,57.0,221.0
"Kitchen, Garden & Pets",Bamboooz,3.7714285714285714,600,143.0,80.0,223.0
"Kitchen, Garden & Pets",SKI,3.6923076923076925,750,161.0,67.0,228.0
"Kitchen, Garden & Pets",Nippo,3.7583333333333333,546,145.0,85.0,230.0
"Kitchen, Garden & Pets",Yellow Spark,3.7857142857142856,484,139.0,92.0,231.0
"Kitchen, Garden & Pets",Home Puff,3.857142857142857,374,129.0,103.0,232.0
"Kitchen, Garden & Pets",Nirlon,3.4863636363636363,1017,180.0,52.0,232.0
"Kitchen, Garden & Pets",Namoo,3.7666666666666666,508,144.0,89.0,233.0
"Kitchen, Garden & Pets",Blinkmax,4.0,182,86.5,148.0,234.5
"Kitchen, Garden & Pets",Deli,4.2,96,52.0,183.5,235.5
"Kitchen, Garden & Pets",Ramson,3.72,565,153.0,83.0,236.0
"Kitchen, Garden & Pets",Trm,3.47,1004,184.5,53.5,238.0
"Kitchen, Garden & Pets",Cartini by Godrej,3.8125,344,134.0,106.0,240.0
"Kitchen, Garden & Pets",India Circus,3.727272727272727,518,152.0,88.0,240.0
"Kitchen, Garden & Pets",Aristo,3.6,653,167.0,75.0,242.0
"Kitchen, Garden & Pets",NNF,4.5,33,20.5,224.0,244.5
"Kitchen, Garden & Pets",Milltec,3.6454545454545455,566,165.0,82.0,247.0
"Kitchen, Garden & Pets",NSH,4.4,51,35.0,213.5,248.5
"Kitchen, Garden & Pets",Petcrux,4.0,147,86.5,162.0,248.5
"Kitchen, Garden & Pets",Cartini,4.3,57,42.5,207.5,250.0
"Kitchen, Garden & Pets",H&B,3.5,656,177.0,74.0,251.0
"Kitchen, Garden & Pets",Ziva,4.033333333333333,93,62.0,189.0,251.0
"Kitchen, Garden & Pets",Xing wang,4.0,142,86.5,165.0,251.5
"Kitchen, Garden & Pets",Servewell,3.325,1004,200.0,53.5,253.5
"Kitchen, Garden & Pets",Tarrington house,4.0,129,86.5,167.0,253.5
"Kitchen, Garden & Pets",IFFCO Urban Gardens,4.233333333333333,62,49.0,206.0,255.0
"Kitchen, Garden & Pets",Montavo,3.5357142857142856,557,173.0,84.0,257.0
"Kitchen, Garden & Pets",Crystal,3.392857142857143,774,194.0,65.0,259.0
"Kitchen, Garden & Pets",Fendo,3.3529411764705883,812,196.0,63.0,259.0
"Kitchen, Garden & Pets",TGL Co.,3.8200000000000003,249,133.0,126.0,259.0
"Kitchen, Garden & Pets",All Time,3.4733333333333336,623,183.0,77.0,260.0
"Kitchen, Garden & Pets",Pet en Care,4.0,110,86.5,174.0,260.5
"Kitchen, Garden & Pets",Green apple,4.1,72,57.0,204.0,261.0
"Kitchen, Garden & Pets",Magnus,3.6818181818181817,418,163.0,98.0,261.0
"Kitchen, Garden & Pets",Iqix,4.0,103,86.5,176.5,263.0
"Kitchen, Garden & Pets",Le Kaviraj,3.0949999999999998,1131,218.0,46.0,264.0
"Kitchen, Garden & Pets",Mansaa,3.8666666666666667,205,125.0,140.0,265.0
"Kitchen, Garden & Pets",Adithya,4.4,18,35.0,231.0,266.0
"Kitchen, Garden & Pets",Superware,3.0913043478260867,1119,219.0,48.0,267.0
"Kitchen, Garden & Pets",Big Plastic,4.0,97,86.5,181.0,267.5
"Kitchen, Garden & Pets",Leo Natura,4.0,97,86.5,181.0,267.5
"Kitchen, Garden & Pets",Get Off,4.0,96,86.5,183.5,270.0
"Kitchen, Garden & Pets",Frestol,2.8476190476190473,1116,225.0,49.0,274.0
"Kitchen, Garden & Pets",AGARO,3.95,146,111.5,164.0,275.5
"Kitchen, Garden & Pets",Choostix,4.0,91,86.5,191.5,278.0
"Kitchen, Garden & Pets",Diamond'S,4.0,91,86.5,191.5,278.0
"Kitchen, Garden & Pets",Omega,3.5,407,177.0,101.0,278.0
"Kitchen, Garden & Pets",Lets Bite,4.2,27,52.0,226.5,278.5
"Kitchen, Garden & Pets",Raja,3.733333333333333,234,149.0,130.0,279.0
"Kitchen, Garden & Pets",Health Potion,4.0,90,86.5,193.0,279.5
"Kitchen, Garden & Pets",Royal Canin,4.0,86,86.5,195.0,281.5
"Kitchen, Garden & Pets",NanoNine,2.815,995,227.0,55.0,282.0
"Kitchen, Garden & Pets",Companian Pets,4.0,84,86.5,196.0,282.5
"Kitchen, Garden & Pets",Swastik Steel,3.457142857142857,455,188.0,95.0,283.0
"Kitchen, Garden & Pets",Mr.Copper King,3.0785714285714287,810,220.0,64.0,284.0
"Kitchen, Garden & Pets",Swastik,3.1833333333333336,678,214.0,70.0,284.0
"Kitchen, Garden & Pets",Syska,3.3909090909090907,505,195.0,90.0,285.0
"Kitchen, Garden & Pets",Klassic,3.108333333333333,717,217.0,69.0,286.0
"Kitchen, Garden & Pets",Kemei,4.0,76,86.5,201.5,288.0
"Kitchen, Garden & Pets",Silicone ,4.0,76,86.5,201.5,288.0
"Kitchen, Garden & Pets",Trixie,4.0,73,86.5,203.0,289.5
"Kitchen, Garden & Pets",Wonderchef,3.466666666666667,357,186.5,104.0,290.5
"Kitchen, Garden & Pets",Aagam,3.161538461538462,605,216.0,78.0,294.0
"Kitchen, Garden & Pets",Furresh,4.0,57,86.5,207.5,294.0
"Kitchen, Garden & Pets",FITDI,4.0,55,86.5,210.0,296.5
"Kitchen, Garden & Pets",Mukti,3.7000000000000006,205,157.0,140.0,297.0
"Kitchen, Garden & Pets",RYL,4.0,53,86.5,211.0,297.5
"Kitchen, Garden & Pets",Ebpowon,4.0,52,86.5,212.0,298.5
"Kitchen, Garden & Pets",Gnawlers,4.0,51,86.5,213.5,300.0
"Kitchen, Garden & Pets",Eco,3.3,410,204.0,99.5,303.5
"Kitchen, Garden & Pets",Forgreen,3.775,147,142.0,162.0,304.0
"Kitchen, Garden & Pets",IRICH,3.2399999999999998,471,211.0,93.0,304.0
"Kitchen, Garden & Pets",Kolan,4.0,42,86.5,218.0,304.5
"Kitchen, Garden & Pets",Farmina,4.0,39,86.5,220.0,306.5
"Kitchen, Garden & Pets",My Beau,4.0,37,86.5,221.0,307.5
"Kitchen, Garden & Pets",Rolex ,3.47,263,184.5,123.0,307.5
"Kitchen, Garden & Pets",Jensons,3.3333333333333335,333,198.5,110.0,308.5
"Kitchen, Garden & Pets",Victor,3.95,82,111.5,197.0,308.5
"Kitchen, Garden & Pets",Goodies,4.0,34,86.5,222.5,309.0
"Kitchen, Garden & Pets",Pigeon,3.35,322,197.0,112.0,309.0
"Kitchen, Garden & Pets",Master,3.4,291,192.5,120.0,312.5
"Kitchen, Garden & Pets",Bento,4.0,22,86.5,229.0,315.5
